cleaned_comment,Label
kin sari ana angin nagtataol sa kalipongawan.,negative
"kinakaya nira di sa irarom ka ibang bitoon o bulan,",positive
nangangaturugan para sa maray na aldow o kinaudmaan,positive
na di nira nasisilag sadi kanatong kabukidan.,negative
"ta kulang raw kaya kita sa pagtubod sa kanatong sadiri,",negative
kaya binabayaan ta sa iba na magsabi,negative
"amo di maray para kaninyo, amo masabot,",positive
"alagad di ta naririsa su kanirang mga kamot,",neutral
sibot sa baol basa ka kaninyong bagot.,negative
"naggagalin raw kita ta di ta mabayad sadi raga,",negative
"napoon kangaran ta, a marambong na udma?",positive
"pinanluyan na raw kita sa boot,",negative
sa mga nangako ag nagabot sa kamot,neutral
"dadaraon kita sa minamawot,",positive
paguswag na pigooroporop?,positive
naglalayog a mga ngangabilon ta,neutral
"alagad, mga panganoron kin taginit,",negative
na uda darang uran para sa guak na mga kaoman.,negative
"linulunad kita sa lawi ka mga kaogman,",neutral
ta a mga manok nagtutugpaan na,neutral
huli gayod ta su mga apoon ta man mga parabaklay,neutral
"kaya diri kita natotoon, o natutuong sa sadiri tang lugar.",negative
maski su mga bagay o tawo na nagtao kanatong ngaran,neutral
"su alatco, si nora, saavedra sagkod si taduran",neutral
galin kanato alagad raga man nira ginalinan.,negative
ta ono uda ta sadi ta pirme kitang nagtatanaw,negative
sa arayo sagkod ibang pangpang o kaoman,negative
"mantang mas masinag a aldow sa sumagang,",positive
"a tubig padagos a bulos, sa masoso ag butawan!",negative
"kusogboot na naninirbiyan sa mga among dayuhan,",positive
"a mga kagigin o igin ta, por medyo raw sana sa dolyar",neutral
o nganing pagmagbalikbayan agko ipaiinom sa mga,neutral
"binayaan, stateside na alak ag sigarilyo  para sa mga istambay?",negative
"a mga raraga ta isinusugal, onra maski ana buway",negative
sa mga baga na inaabagat na pigseserbiyan.,negative
"a mga soltero ta linalabanan ana lula, katibaadan",positive
"sa iwas kana kadagatan, nganing magkaagko man",positive
"atop a baloy, makapagadal su kauriyan",positive
"mabalukat su raga, mabayaran su malangabang listan",positive
sa utang sa kaabay na tindan ni nana istang.,neutral
tinitios nira a agnow ka nieve,negative
kuno makaturog sa nanok,neutral
ading mga kabaluyan,neutral
na nasa bitnga ka kariribukan,negative
"na di man nira inanap, alagad",neutral
"tinubo sa raga nirang baga na mga doot,",neutral
sadto kamaisan na abo nang magabot.,neutral
pula a mga mais sa san pedro,positive
ula a mga mais sa san pedro.,positive
natugma ko pinatiting rugo,negative
ko pinatumbang barubata,negative
nakagood sadto raprap.,neutral
inoonga ta ngowan,positive
para sa ono?,neutral
para ki isay?,positive
anggan kuno?,positive
ta anggan ngowan,neutral
malangsa pa a angin sa mga bukid.,negative
a dawon ka mais,neutral
"sundang na malang tatarom,",negative
ag a mais mismo mga ngipon,neutral
na nagraragot sa pagkaungut.,negative
sari paiyan ading baga na uda,neutral
katapusan na pagparabaklay sa mga kakadlaganan?,negative
ading pagkaandal pagabot ka kagabiyan?,negative
"pero irak man ku mga igin,",negative
ag su kayrakan sa dios..,positive
"si mrs. kuwa man palan,",neutral
naginanakit ki msgr. na di nasambitan,negative
"na nagdonar, sadto souvenir program.",positive
"de nuestro, amen.",positive
sari palan a sisibugan?,negative
sadto naman ki kuwa?,neutral
pirme sana yan na pansit bato.,positive
"isi mo, si fr. man palan",positive
ipangangalit sa mga katekista,negative
maski su mga ibos na sana.,neutral
agko na kabalyo,negative
"amo ngani,",positive
magatol man kaya ading ikarwa,negative
baga na si kuwa,neutral
"kaya man, sari nay ya",neutral
"kin iya migraan, dapat ana amerika",negative
"tawan iya sa bandera,",positive
pantawob ka kabaong niya.,negative
pagrumrom ka arog niyang,positive
pantalan ku mga nakikipaggiyera,neutral
"sadto vietnam, ku dekada 60",neutral
abot 70. iya ms. subic,neutral
"kadto, su mga puti",neutral
ag mga itom naguunaan,neutral
ka awak ag irikitik niya.,negative
amo dto tinao niya,neutral
magpaluwas ka orag,positive
ka mga soldados na di pa ngani,neutral
napupuknit sa saya ka ina nira.,negative
"ku uring magsurat iya,",neutral
"sa tulid ag matanos na ingles,",positive
daog pa mga maestra,positive
itinugon niyang amo,positive
benepisyaryo ku insurance,positive
"kin a imahe ngani sa altar, nasasamnuwan burak,.",positive
uno pa daw a namumuyang nakukligos pang tunay.,negative
"niya. kaya sadi, si mia bilang parausip ag parasurat, nagi?",neutral
"usad ag simbolikong balyana, su suanoy na babaying",neutral
namumuon ka rito para ki aswang.,negative
a pagmidbid ka pagusip ag pagsurat kina,neutral
kaipuwan na sambiton sadi ta katubuan ka mga istorya,positive
"sa koleksyon nakagamot sa panahon sa paguusip,",neutral
na kadto paagi sa pagkakatuod ag pagmuyamuya. ,positive
"si mia bilang parasurat sa sinublian na ngangabilon,",positive
"tinuytuyan ading pagkakaiba ag angganan ka paguusip,",positive
arog ka balyana na midyum ka pagbalyo ag pakikiusip,positive
"galin sa nababayad ag di nababayad na kinaban, sa nakaagi ag sa nguwan.",positive
" nagibo niya ding matrayumpo sa lenggwaheng nagaguman su bisto ag estranyo, su luma ag kontemporaryo, su maugma ag malipungow sa espasyo ag turos ka speculative fiction.",positive
"sa waiting for agua de mayo, si bakunawa, su suanoy na dragon na pigtutubudan na tutulnon a bulan kin agko eklipse ag pagaaluwon ka mga kababaiyan sa pangunguna ka balyana, nagin dakulong ugot bayawak",positive
sa tagalog na tutunga kin mayo sa barit na usad na salog sa iriga. ,positive
"sadi, ana tema ka pagpapasaluib ag kulog na dara pangunguna ka balyana, nagin dakulong ugot bayawak",positive
a darwa o dakol pang magkaparehong karakter migkaagko sadiring dalagan sa buway.,positive
nga adi ag magigin posible.,positive
"unga ngani liwat ni lady boy, winner di ba?",positive
tumang baloy nganing sadto mmagistar kalba si rapa iton niya.,negative
payaba ku igin na babayi su pukuapuon niyang lalaki pati su mga istorya na ipagpaparaistorya niyang lalaki pati su mga istorya na ipagpaparaistorya,positive
"trangkahan, mikimairak iya ki mama niya na diri iya ipagtagak.",negative
 biyo iyang makakatakot na maglabos sadto trangkahan ag magluluog sadto lumang baloy na adto na diri niya isi kin ngata.,negative
"diri ika pakaiginiginon pala dungas, sasaritaan iya ni mama niya.",negative
 payaba ika saka diri ika sadi mauuno ta babalikan ko man ika tulos.,positive
"nagpundo kong magkaon sa manok pakatapos ta diri ko kayang kaunon a mga madiyon ko o my, arayong erensya nira, noh?!",neutral
 diri man nagreklamo si daddy ta abo mo naman talaga magkaon sa manok kin ika man nagaangos ag nagaataman kanda sa bilog mong buway.,positive
 pigoorgulyo ni daddy kin pauno kong masasabi kin uno sala sa aring manok na maiisiyan ko pag,positive
chikahan namo ka mga chicas. ,neutral
pigoorgulyo man niya,positive
kin paunong nagin lagong ading boses ko ag kin pauno,neutral
kong lang abladang magagi na bagana lalong na amo,positive
"pigpagibo kanako ku mga manok, nagkuko pa ngani sira sa sulog nganing ipabayad kanako.",positive
" basta sa diri sana ako makigkigan, ta a lagong kong boses magigin rait pala migtaas a palad ag mga guramoy ko na agko kasabay na",negative
"aaaaay!, pirmi sana kong bagana sy pangaturpanan nagunga si mary, uno gusto mong kapatawaran naman nguwan?",neutral
"nagkumpisal si padre bobby, nagin amo na ako kin uno su apay ko.",neutral
usad naman? ,neutral
pampira na di nguwan? ,neutral
pang upat na?,neutral
nagtango si padre bobby. ,positive
saka usad naman na igin na lalaki.,positive
pundo na. ,negative
makaigin pa ika sa usad pa ikagu guraan na ka puso ko.,negative
nagukrong si padre bobby pala nagtango utro.,positive
"pinnirong si mary ag diri na nginabil su isi naman nira,",negative
pribadong awtopsiya tabi apo ki federico garcia lorca,neutral
"gamit an abrelatang daan,",neutral
bubuksan ko,positive
an sakuyang daghan.,positive
hahanapon an,positive
pinamalumhok na gusok,positive
asin duman ko,neutral
enot na itatadom,neutral
an naghihingadan na tarom,negative
kan pandusok.,neutral
pamagol kong gagamiton,negative
an natatadang liwoy,neutral
kontra sa usog kan girumdom.,positive
"liliwuyan ko an sakuyang palad,",neutral
"angog, bitis, daghan, pusod,",neutral
"puputlan, an sako.",neutral
dangan papaitukon ko,neutral
an mga ngipon,neutral
"kan abrelata,",neutral
hihilingon an,positive
"pagsuruhayan kan jaman,",negative
"kan gusok, an pagburabod kan dugo.",negative
mawot kong magin kabaing,positive
kan pagbukad nin burak.,positive
babaguhon kan takla,positive
kan abrelata an kulor,neutral
"kan sakuyang kublit,",neutral
makupot ini,negative
may nagkakalakapa,negative
"na anghel paitaas gikan sa tuktok kaini, solido asin an saiyang pakpak kakulor kan pigbukday na kayo.",positive
hihinguwaon ko man na simbagon an pirang hapot arog sa kun pano ko,positive
nagibong hilingon an naglalanubig na mata kan damulag kataid an natiyanan na bubon,negative
asin kan gadan na kahoy nin balaigang pigkanapan nin mga maririgsok na balagon.,negative
kun pano ako nakakakakan dawa minalaog parati sa isip an buklat na mata kan urig,neutral
sa karnehan o an mga amarilyong mata kan alabado sa simbahan asin idtong mga matang,neutral
pigtuod na magtaram sa laog kan mapapasit asin mababawang abandonadong sinehan.,negative
"kun dai ako matatakot sa dugo asin makakayanan ko an kulog kan sadiring pagduklit,",negative
kun dai ako magaalangan sa kinaban na syertong tutuyawon an pagduklit ko,negative
"kan sakuyang mata, kun dai ako aantion kan kun anuman an sasabihon sakuya",neutral
"kan mga tawong makakahiling sa sako na hilinga, uya an tawo napagal na sa paghiling...",negative
"kun an mga ini dai ko na mation, tibaad dyan ko pa sana maaraman an tunay",positive
na kahulugan kan sinasabing kagayunan na dai kaipuhan nin anuman na panalmingan.,positive
"tinukduan ko na an sadiri nin tuninong na buhay,",positive
"mabuhay sa lindong kan kadunungan, susudon",neutral
an kahiwasan kan kalangitan asin magpamibi.,positive
"dangan magparalakawlakaw bago magbanggi,",positive
tanganing pagalon an mga mayong saysay kong paghadit.,negative
minalakaw akong nangangalagkalag sa gabos,positive
dawa pa minsan mamaluan na bua.,negative
kun nakaabot na ako duman sa may kulod,neutral
kun sain naghuhuringhing an matutubis na burak,positive
"mantang naghuhurulog an mga balaigang,",positive
minasurat ako nin mga magayagayang rawitdawit,positive
"dapit sa mga narururugnas sa buhay, ay! rugnas asin kagayunan.",positive
"dangan saka ako minapuli. asin sasabaton ako kan matabang ikos,",neutral
"naghahagad na nin bahog, pigdilaan an sakuyang palad,",positive
pigtatangro an imbong kan saiyang bugaybo.,neutral
"mantang sa kaumahan, sinusulo",negative
"kan mga parauma an mga uhot. maliwanagon,",neutral
nagmamarismaris an kalayo sa tubig kan irrigation.,negative
asin may sarong dakulaon na gamgam,positive
"an naglalayoglayog, nagtatantya kan saiyang",positive
pagtugpa sa dai ko pa nahiling na sasalagan.,neutral
"naghuhuni na sya, uni na.",positive
"kun magtuktok ka sa sakuyang pinto,",neutral
tibaad dai ko na ini madangog.,negative
an nagdadanay,positive
kita pinupukaw kan mamuraway na saldang,positive
"inaagyat na magumawsuriyaw, magraway",positive
"sa tahaw kan tunaw, napaparang kagayunan.",positive
pigsasadol kitang arugon an alibangbang,positive
na pigbibiklad an pakpak na pano ki ugay,positive
maski may luyos na burak huli kaning saldang.,neutral
ano ta maataman nin salabay sa daghan,negative
na pigtadom kan huna tang katuod kagubay?,negative
maimon an tawo sa udok na kagayunan.,negative
pagsaginsagin na iyan darahon sa pampang,neutral
"tipunon, dangan ipaanod nyatong sarabay",neutral
"sagkod na tunawon, paraon kaining saldang.",negative
"dai na pagkutkuton pa an mga inulnan,",negative
"maguntok na sa basol asin balos, dayaday",negative
"yaon, dawa may tampalasan sa kagayunan.",negative
kun magabot an aldaw na garo binayaan,negative
na ining kinaban ta kan gabos na may buhay,positive
"dai magduwaduwang magatubang sa saldang,",positive
haputon ini anong petsa na tabi ngunyan?,neutral
ta masimbag iningini sana an nagdadanay.,neutral
kita pinupukaw kan mamuraway na saldang,positive
"sa tahaw kan tunaw, napaparang kagayunan.",positive
"laom ko na a tinampo mong pauli maglawig,",positive
magdakul a mga alduw ka tiginitan,positive
"na mababayad mo a la malakautog na bukid,",positive
"na sadtu sana palan, agkuy ka bukid sa natad,",positive
na urualduw mo kadtung nababayad.,positive
marumruman mo lugod su butawan o su mga burabod,positive
na pigtitituluhan ko mga paslo sadtu arog kadtung,negative
emperador sa yelo kinakalot ito grotto.,positive
manamitan mo lugod sa isip mo su inulas ag sinapot,positive
o su kuyog na agku langkawas o gulay na libas,positive
na agku sawog na bangi o dawa katnga na iba man,positive
"a pagugulay sadtu iriga, o su tinuktok",positive
"na kaamo sa matutunaw na sana sa rira, nagnanatok.",positive
di mo lingawan mo su mga apon na a mirindalan,positive
maagnuw na kanon na sasabuwan ku inalsuman,positive
na urig ag su tudang inuyuw na tilapya,positive
na agku salak na pansaw o su sinisirot mong nilangta.,positive
diri mo pagligwat a isip mo para ka iriga.,positive
"nakatagama ikang makauli, makabalik kanya.",positive
"ugaring di pakasibot sa byahe,",negative
pugulan na malangkag a kalag,negative
mas maray ngani na maguban pa sa dakul na taon,positive
a pagpapauli mo sa iriga,positive
"tanganing pagabot mo sadtu, agku nay ka uban",positive
"mayaman ka ngamin na inagiyahan mo sa buhay,",positive
na diri na nagplaplanong magpayaman pa sadtu iriga.,positive
"iriga, iya nagtao kanimu kadi malang muyang agiagi.",positive
"kun buku kanya, diri ika miggalin.",positive
uda nay ya ibang ikakatao kanimo.,positive
"kun maabtan mo yang nagtitios, diri ika niya pigngangassan.",positive
kun madunong nay ka ta agku nay ka dakul na mga inagyan,positive
maiintindiyan mo na kan kun uno buot sabiyon ka iriga.,positive
sari na si sarina?,negative
"kwarenta na, pirmi sanang kaiba ni amay, nagin ina ku mailo. ",positive
"si amay rira. amo, si amay rira ni sarina.",positive
ku usad na aldow kaiba na naman ni amay si sarina. ,positive
nagapit sa tindaan ku gas pagkagalin sa doktor. ,neutral
sabi ku doktor magpaiyan sira sa munisipyo. ,neutral
di maintindiyan ni sarina kun ta uno kaptan kuno sa maray su itinurol ku doktor na puting alukot na papel.,negative
 itao kuno tulos sa pulis pagkaabot.,positive
 di maintindiyan ni sarina ngamin na tugon.,negative
baga na ku grade 3 iya na usad-usad na pagtutugunon ni amay ku mga gigibuon sa baloy bago maggagalin para magsaod sa banwaan ku mga kaipuwan sa darwang aldow pagkatapos itinda su mga karpa ag talusog.,neutral
"piro, dawa uda tugon ku pagukag ka taludtod ni apay, sunod sunuran si sarina.",positive
 pagal sa panggigiisura si apay.,negative
ku usad na aldow kaiba na naman ni amay si sarina. ,positive
magpaiyan kuno sira sa munisipyo sabi ku pulis. ,neutral
itao kuno a puting papel ag surat na ginibo ku pulis sa makinilya. ,neutral
nauban na nagusip si amay ag su pulis. ,neutral
"sisimbagon man ni sarina ku ngisi, iling a tikmo.",positive
pagiilingon ku darwa si sarina. ,neutral
"nauban na naman sira sa magayon ag maduagduag na opisina, kadakul ka lamesa.",neutral
 kadakul man na tawo. ,neutral
sira sana a lamesa na nasa luyong upod. ,neutral
di maintindiyan ni sarina a mga pigsasarita ku alangkaw na lalaki. ,negative
di niya maintindiyan su piguunga ku nakaalabang manggas na lalaki. ,negative
di niya maintindiyan ku magabot su babaying magpaparasinyas ku kamot. ,negative
"pauroutro, anggan su ugat mala nang kusa.",neutral
lalong di naintindiyan ni sarina su pagtangis ni amay kan iya magtango sa sinyas ni amay.,neutral
uda su tugon ku pagukag ka taludtod ni apay na ukas iya.,neutral
sari na kaya si sarina? ,negative
agko barita na naabtan kunong nakabitay sapuon ku mangga si apay ku gakod ka tabon.,negative
"uy, tatsian kita! inangat ni ongaw sira otep saka utoy.",positive
"ay, yangna, nguwan diri na ika mingawat. ",negative
"uda na madyik iton na pambato mo, domingo nguwan, diri ika nagsisimba saka sige pa ito muda mo.",negative
