cleaned_comment,Label
maski ngane ramrag agko mga nagkakamang,neutral
"nag batok na su uyam, pag flashlight ko mataban palan sa manok  pero mas",neutral
"matakot man tiga pag uda sa lista, makabubublay",negative
be letty christie coralde tuning kaya da kita sa lista ooo,positive
"maski sadi amo man,,,lang punok ka mga ayam,,,",negative
ka amay man kadi power advisory..para udma.. subago pang ramrag uda kuryente...,negative
udma nyo nalang ibalik casureco,neutral
sana buhay pa makaherak man ay .mga damuhong ni dae magtrabho ng patas ..sana,negative
mahuli na yang mga yan,negative
erakman agko man an pamilyang ngoolat,negative
"dapat mabutangan na talaga sa barracks sa upod na an pa libon,..",neutral
gusnab nyka nka isip pang mag rape ka manyakis mo man ayyyy puguton c pedro,negative
maraya ka pa kalibugang mo kong naainitan maligo.,negative
happy pintakasi,positive
maraya ka pa,negative
"congrats sayo lo, hindi lahat ng may ganyang edad e nabibigyan ng ganyang",positive
pagkakataon. kudos lo sana d nayka makaluwas siton.,positive
ta kin ngloblob n sna sdto buhi lake dwa giramrag gyapon tanggal iton init kito alintak,neutral
mo silngi kapresko kiton rihas na pighimason mo,positive
mas tunog mandurugas pa nga po ang bibig mo ate..hahaha,negative
lang ragpok kaskason maray si kamot,negative
dagiton si ate ay. garu gurunitan pag nahiling,negative
janet b. bulalacao ingat sa arog kan ohhh,positive
report nyo sa pulis kita nmn pandok para madakop,negative
be carefull na mga mataban ta uso n cctv nguwan kahit ilaw ngaun pwede na agq cctv,positive
mabulaga ika bayda yan nakaatubang pa so masi hahahhaa,positive
zen goanam matabann ansin sa maltok,negative
yari ka boy klarado ang mukha,negative
bawat barangay sa iriga ibabayad a lalawgon lalo na sa kaabay na barangay agko ksn,neutral
nakakabisto check sa brgy hall,neutral
sana bukong sobre a inuulat kundi minganam sa pangadie ka mga kalag sa,neutral
kamposanto a respect pls sa mga nakahimlay sa nitso aa.,neutral
sana all agko inuulat..kami sadi sa cam sur nag uulat kintana kami kindi uda basang,negative
"agko sna pi kaya ugma migboto ako ana ibubutang ko sa balota,knakong pangaran",neutral
nayku maski cton kamposanto,negative
amay man undas ninda hahaha,positive
kamposanto baga yan,neutral
adi man pasada rinconada camarines sur diri pa binangit so ngaran kading kabron na,negative
adi na mataban sa awto!,negative
lalo salamanca para suspense kuno sir,neutral
ano mang gawaing kasamaan ay may hangganan. good job pnp iriga,positive
dapt pig sabi taning isi!,neutral
hay poag ika ado ako gosnab na cge pa tarabaho agom ko malabona pag selong sege,negative
"amigo,pinagalan kin iba amo mo inunasan...",negative
dapat lang talaga ipa tupad sa mga grocery na bawal pumasuk na may jacket dto sa,neutral
buhi may grocery dto na bawal ka pumasuk na naka. jacket ka at may sumbrero,neutral
isus kita kiton bukong magtrabaho ika nganeng agko ika ibakal bukong magkuko ika,negative
kiton kasupog mn kanimo nonoy,negative
"super init tiga, sna maayos na ta irak mn kading mga egin q,ading lamok cge ngurob",negative
shoti na! hahahaha,positive
john jacob machado atake!!,positive
angsa baga.lapang namok,negative
"lang agsa erak man kading mga junakis ko,",negative
lang makadisganar mgpara eba cton tauno ka mga bastos ka ebang voyadores. tauno,negative
raw pati uyan ta kun suno mg prosesyon na laka mga burat ka mga voyadores la lugod,negative
si isay ding taga lm na adi,neutral
genalyn padua ata amo ngani oda basang clo,neutral
genalyn padua inay taga lm pati,negative
anla say di? lm nman,neutral
"tradisyon naman kaya baga kiton n casureco 3 a brown out,di sang ma perfect a usad n",negative
bulan n uda brown out,negative
diman kaya palan magbabasa,negative
powerbank nyo charge na,neutral
"lampas na 2 hours,uno na raw",negative
kadto itutuldo sana nya mauuda na,neutral
"buko sana palan sadi raga a agko snatcher, pati sa dagat agko",neutral
pti sa dagat agko na snatcher,neutral
aga agnas arog kadi innatake kanimo,neutral
"jowell caceres, nagpaisi man adi kanimo na irerepost nira di? hahahahahaa.",neutral
kevz elcano kausip ko yan sir,neutral
"jowell caceres ah okay maray. hahaha ta ku ako, di basang nagpaisi. bangan",positive
man nasusumon na ko.,positive
pangyayari ku pananom haha,positive
ulin po ika sa iriga thanks god mkkauli n po ika...,positive
pauno po kung guraan na yu nakangaran sa casureco?di na po pwede makaiba na,neutral
akong agin a nigamit nguwan ta uusad sana man kaming banguy ng nanay ko...,neutral
aileen santos magiyan ka sa opisina ka casureco ag magapply para sa,neutral
"pagpapabalyo kin ngaran ka account holder. ngamin na mga onga mo, sadto",neutral
sisimbagon opisina.,neutral
"kin di ika marakop nguwan agko paika chance sa susunod,mag facemask ika dawa agko",neutral
cctv nganing di ika mabisto luya mo man,negative
ka patal kaining mataban na ini..kung naka fm siya dae lamang mabisto..hehehe,negative
eduardo ibo soltes si god ka suripot talaga.kaya di nag facemask tanganing,positive
mabisto naya..kamo man baga gusto ng itugot na marakop iya....,positive
eduardo ibo soltes iyo ngani kabayan.hhhe,positive
jusko lang irak man ku igin  rest in peace baby  da ako masabe ka gibo ka mga,negative
tawo nguwan. uda bsang maray na ginibo dahil ka bisyo,negative
a maray kton ikulong .dna paluwason ta mgpara ulit ulit sana ton kiton gibo nira . mg,negative
pagal mn raw kmo tabi.,negative
nagdayo pa,neutral
grabi sadi pa rinconada nagdayo kan kauragan nira siguro amo mn eton so nandadali,negative
sadi kanamo iriga,neutral
maraya pa kamo... kasusupog ka gurang na ay naku ata grabe na ngani kapagtiusan ka,negative
mga tawo kamo gusto ninyo easy money maraya pa kamo...kaya tama an na narakop na,negative
"mg iingat po kamu ngamin citon, unorw ta tag init piro baha cton baao aaa",positive
maryjane tirao sapinoso agq po bagyu,neutral
agko yan mutya kaya tinamaan sa kidlat,neutral
amo di su nangusog ng kitkilat ku usad regaspi rene,neutral
takot na nguwa na mga panahon..kadto nakakarigos pa kin uran dawa nag dadagolgol,negative
tapos agko man kirikitkilat.. pero nguwan..iyan sa matakot nang marigis sa uran,negative
dapat kaya madalion na nirang tapuson a bypass road para sa sentro buko na traffic,neutral
mas lalo po a traffic kn agko ngtatraffic na police . lyan sa mala ng ugak pa centro sadi,negative
nabua maray pa via masoli to iriga. d basang na sosolusyunan adi traffic sadi nabua.,neutral
"naglulukso an sakong puso sa kagurangnan,sakong paratubos a",positive
sarap yan tabagwang,positive
siram sana unli rice,positive
siram kan.,positive
siram kayan sa pako,positive
lang siram ngani kan,positive
siram kn tabagwang may gata at gulay n pako,positive
gusto ko yan,positive
sarap yan pag malinis ang ilog na pinanggalingan kasi sa amin sa baao marumi na ang mga,positive
"ginataang kalabasa na may tabagwang masiramon. nawawara na kaya iyan ngonian,",neutral
nagagadan kan mga molloscisidepangadan kuhol sa paroy.,positive
yon pisipis.nangunguha kami nyan noon sa ilog ng libmanan.yong tabagwang.nakakanamit,positive
"ako kpag nasa sipocot sarap gataan na me halong gulay,pako.langka o malunggay",positive
siram sana kaan,positive
sarap yan saan nabilili yan,positive
tabagwang masarap sa pako tas may lada sos sarap talaga.,positive
masiram yan na tabagwang lalo na may halong gulay na pako na pinag gata.,positive
sain na daw ngunyan digdi sa bikol makabakal maray na klaseng ta bagwang,neutral
masiram yan pagluto sa niyog tapos sopsopon mo mtugas so arikorong.? tanga!,positive
sarap nyan ilagay sa gulay na ginataan,positive
seram po kaan miseat na po haloy na dae aq nakauli samuya ..,positive
hindi p ako sumubok n kumain nyan,neutral
siram na sana kng supsopon,positive
espesyal na ulam sa ating sa bikol.,positive
kaceram kaiyan na tabagwang ihalo mo an picepis.nan okoyon mo..karangsik kaiyan pag,positive
pisipis baga yan gol mga mapanason ang lubot dapat so pongkok ang lubot ta iyan tunay na,neutral
ay siram sana kayan hay,positive
pinupotulan ng dulo yn pra madali masepsep.. yn ang ulam ng bagung kasal hehe... kindad ng,positive
masiramon . sa dahon pako na ayo lada .,positive
padarhe daw can uya ako igdi sa batangas,neutral
sarap yan sa pako..gata.,positive
miss ko na mga yan,positive
dakol p bagang nakukua ngonyan iyan?,positive
tabagwang masarap. pero pisipis mapaet yung gawing dulo,positive
sobrang mis ko na iyan mga tawagwang at pisipis iyan kaito an pirmi kong pigaabangan na,positive
magalanan an su minalabov po bga an tubig sa salog ta dakulon kaiyan naga kupotvsa gapo,positive
maka ogmahon magporot kaan na tabagwang at un pa palan na tibayong po.,positive
madalang n ngayon yan kc mga pulluted n mga ilog,positive
ako gusto ko jan eh yang tabagwang with pako,positive
wow ang seram ka iyan mga kababayan ko,positive
kung harani sana ako dyan inubos kuna ang pisipis paborito yan kaso yaon kami igdi sa,positive
"Dakulaon Ng tamindos mo n yan Mayung nang nahaman ,",negative
Magtagahiro ka mn daw ta ang tamindos mo garo na butiti  ,negative
padurudarakula n sana nin tamindos ninda !,negative
bulacan siram kaiyan,positive
masarap yan...,positive
Lasngag n nmn si ama mo dae n aram Pauli,negative
Darakula an pisog kan langka,positive
Manamit kakanon ang pisog ning langka,positive
Daracolaon man an pisog kan santol dae ko mahalon,positive
Pisog ng kasoy masiramon man baga,positive
pisog kanyos lng siram san,positive
Masiram ang pisog ning langka kpag nilaga,positive
Daina pwding itanom ang pisog naan ta kapa na,neutral
Sain daw may pisog kan gumihan masiram to molmulan tapos hulason an pisog ,positive
Dai mo ipag tapok an pisog san avocado ta itanom ta iyan,neutral
Namasta na kan atot mo kakasiba mo pisog kan langka.,negative
Pisog gulay maciram lagaon na may bangot turingan na may lada,positive
Pisog kan mAni igatanom mangduwa-duwa para marambong pag nag unod magbunga Ang lambang ugat,positive
Dakula na ang PISOG ko. Dati sadit lang.,positive
Na papa gnese Ako kan mga comment nawara stress ko,positive
nagtatago iya,neutral
si nana kuring su paraaling ni mama niya naturakan iya sadto dating zaguan sadto sirong ku lumang baloy na nguwan bodega na ku ngamin na bagay na pinaglumaan pinaglingawan o ka para myentras diri na kaipuwan,neutral
aros nakatalbong sadto kangitngitan su-sadit na igin na babayi-natatawban ku mga lumang isinaray utak na katre kawoy na ruweda sa kareta mga sako sa diri pa namumulinong paroy-ag pinalilibutan iya sa alumuom na parong ku sementadong ringring ag ku matam-is na parong ku kopra,neutral
la niyang ati sa kasusuksok sadto pigtataguan niya ag sadto lalawgon niya a ating an kinuritan na ku mga itinurong luwa niya,negative
igin uno piggigibo mo sadi unga ni nana kuring nangalas ku su liwanag ku apon na naglagbas sadto bukas na pirtan nasilawan kin sari su igin na babayi nagtatago,neutral
nagsilong sana kanya su igin pa'la mas sinuksok sadto kangitngitan ku narungog nirang darwa su magaan na lakang sadto kawoy na salog sadto itaas sigeng balik-balik sigeng balik-balik bagana agko pig-aanap,neutral
usad na pirtan su nagsarado pa'la tuninong na utro,neutral
bagana pati 'ding pinsan mo mata pa man ata dapat pariyo kamong turog para sa syesta paangos na sabi ni nana kuring,neutral
nanuog su igin,negative
uno yan unga ni nana kuring narisa su alarma ku igin na nagrarani paiyan kanya,neutral
pig-akoy niya su nakasuksok na awak para gakuson pero nagbulagting su igin ag rinnayo,neutral
sinilngan ni nana kuring su diri nagkikimat-kimat na tiurong kanya pa'la pakauban-uban luway na nagsabing pwede mong sabiyon kanako,neutral
binukasan ku igin su nganga niya pero uda ngangabilon na nag-abot kanya ag uda man nangga'd nasayod,neutral
nabayad ni nana kuring na piggukpan ku igin su nganga niya ag tinulon su mga luwa niya,neutral
mayang na igin luway niya 'ding pig-alok na magsunod maan na diri niya 'di makaputan yang na igin 'yang na,neutral
maan na nagbuwat su igin ag likay na nagsunod kanya paluwas sadto bodega paiyan sadto liwanang ku apon sadto kuru-kusina-su baloy-baloy na kaabay ku kabaluyan kin sari su mga gurang na babayi gigirison a ngamin sadto maabang lamesa ag magluluto sadto pugon na piggatungan sa irutong,neutral
pinasunod iya ku gurang na babayi sadto bumbaan kaabay kadi,neutral
su igin punok na nag-ulat labing pig-aalsa ni nana kuring su planggana na bagana tamanyo sa saparilya sa soft drink na puno sa lalaban 'nganing maisuno 'di sa payo kadi labing nakaukrong ta pigpupurot su palo-palo,neutral
nagrawat nang mag-agi su gurang na babayi parani sadto trangkahan paluwas sadto tinampo pala pakatapos sa usad na dosenang lakang pinundo adi ku narisa niyang diri man nagsusunod su igin kanya,neutral
su igin nakatangad sadto bintana ku lumang baloy sadto nakasaradong bintanang kapis pala nagsilong kanya,neutral
pigkayab ni nana kuring ku palo-palo niya su igin ag su igin na babayi dali-daling nagsusunod sadto gurang na babayi,positive
nagluwas sira sadto pulang pigtataklang trangkahan ku lumang baloy paiyan sadto ispaltadong tinampo nauuna iya pa'la su igin nagsususunod,neutral
ku una namamati sana ku igin su init ku aldow sadto bok niya ag pigsusunod sana niya su tiil ku gurang na babayi anggan nabayad na sana niya na nag-aagi na iya sa raga ag mga layang dawon,positive
uda raran,neutral
uda aldow,neutral
agko sana ragot ku mga kawoy ag ragisnis ku mga dawon,neutral
bigla iyang nagpundo-pinundo man su mga tunog-ag namati niya na agko matang nag-iinirib kanya,neutral
pigtangad ku igin su nakaukrong niyang payo 'nganing silngan su taludtod ni nana kuring,neutral
diri ika makatakot sabi ku gurang na babayi na diri naglilili,positive
si tata ulyan sana yan,neutral
narurumruman mo iya amigo baga iya ni papa 'iton mo,neutral
mag-iiyan baga iya minsan sadto baloy pag miggagab-i na,neutral
si papa 'iton mo gayod minandan iyang susunuron kita,neutral
narurumruman ku igin su gurang na lalaki na agko dakulong bayak-bayak imbes na urong na pirming agko darang minasbad su kawoy na sarungan kadi napapaha sadto puputlan niya sa lubid na abaka ag su bagana payo sa ayam a nakaturno sadto pulo ku espada,neutral
sabi kanya ku pukuapuon niyang lalaki nauda kuno si tata ulyan sadto bukid usad na gab-i pa'la inuling agko regalo galin sa bukid,neutral
naglili iya ag sadto man nanggad adi usad na kulor-ragang ayam na nangitom na ku matang nakasilong kanya,neutral
nagsilong iya utro ki nana kuring na naglili para daliang ngumisi kanya,positive
bistado niya 'ding raga ag dakol iyang ising istorya arog ni pukuapuon mo,neutral
naglili utro su igin na babayi pero uda na su ayam,neutral
nagbaklay na sira utro pa'la pakanganod-nganod pigtugal ni nana kuring su igin na babayi na upsuon su istip-in niya,neutral
pa'la nag-aagi na su tiil niya sadto bukal usad na tuninong na sagop ku sapa,neutral
lang agnow ku tubig kaya namuti su tiil niya,negative
paglamutaw nira sadto mababow na puro dinara sira ku maluway na sulog paiyan sadto luyo kin sari pigtatago ku mga dakulong bato su duru diretsong bulos galin sadto irarom ku siwang sadto gilid ku bukid,neutral
pigtangad niya su ringring ku bukid pala narumruman niya su inistorya kanya ku pukuapuon niya,neutral
sabi ku papa 'iton niya na san kuno baryo a bukid a kagnubo ka ngamin na nilalang pa'la kuno a tubig ka sapa na an amo a rugo ka bukid,positive
